id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
3721927,Inner Sunset,37.75926643,-122.4631119,$155.00 ,$930.00 ,,$350.00 ,$50.00 ,2,$35.00 
9529057,Inner Sunset,37.76478533,-122.4622074,$105.00 ,,,$100.00 ,$25.00 ,1,$0.00 
8104288,Inner Sunset,37.74935637,-122.4692694,$227.00 ,"$2,500.00 ","$5,000.00 ",$400.00 ,$100.00 ,3,$0.00 
8629009,Inner Sunset,37.74984587,-122.4673726,$400.00 ,,,,,1,$0.00 
8481092,Inner Sunset,37.76528554,-122.4567409,$275.00 ,,,$500.00 ,$110.00 ,1,$0.00 
7047892,Inner Sunset,37.76392537,-122.4541003,$250.00 ,,,,$100.00 ,1,$0.00 
3808193,Inner Sunset,37.76516451,-122.4737776,$140.00 ,"$1,400.00 ","$3,800.00 ",$500.00 ,$100.00 ,2,$50.00 
9119021,Inner Sunset,37.76136062,-122.4634999,$129.00 ,,,$300.00 ,$100.00 ,2,$25.00 
10881222,Inner Sunset,37.7574991,-122.4736663,$200.00 ,,,,,1,$0.00 
9511890,Inner Sunset,37.76237688,-122.4757153,$70.00 ,,,$200.00 ,$35.00 ,1,$35.00 
232060,Inner Sunset,37.75854624,-122.4644436,$99.00 ,,"$3,120.00 ",$500.00 ,$75.00 ,2,$0.00 
6365956,Inner Sunset,37.75748143,-122.4722197,$129.00 ,,,,$19.00 ,1,$35.00 
9922088,Inner Sunset,37.7619404,-122.4639171,$105.00 ,,,,$20.00 ,1,$45.00 
14181982,Inner Sunset,37.7636648,-122.4606944,$195.00 ,,,,$60.00 ,2,$20.00 
1932019,Inner Sunset,37.75561601,-122.4680532,$95.00 ,,,$150.00 ,$30.00 ,1,$0.00 
11788666,Inner Sunset,37.76129111,-122.4653538,$375.00 ,,,$500.00 ,$160.00 ,5,$25.00 
10035487,Inner Sunset,37.76403289,-122.4680273,$145.00 ,,,$250.00 ,$79.00 ,3,$20.00 
10576612,Inner Sunset,37.76213463,-122.4605215,$88.00 ,$550.00 ,,,,1,$0.00 
5151423,Inner Sunset,37.76541131,-122.4721055,$144.00 ,"$1,000.00 ",,,$25.00 ,1,$0.00 
10858401,Inner Sunset,37.75073746,-122.4674776,"$2,000.00 ",,,,$150.00 ,1,$0.00 
15287537,Inner Sunset,37.75437768,-122.4707142,$125.00 ,,,$150.00 ,$10.00 ,1,$0.00 
15605090,Inner Sunset,37.76480415,-122.4693594,$60.00 ,,,$300.00 ,$30.00 ,1,$20.00 
16260372,Inner Sunset,37.7611907,-122.4649802,$46.00 ,,,,,1,$0.00 
5299434,Inner Sunset,37.76239673,-122.4668302,$199.00 ,,,$200.00 ,$78.00 ,4,$25.00 
16014985,Inner Sunset,37.76444742,-122.4703878,$75.00 ,,,$100.00 ,$20.00 ,1,$20.00 
10296962,Inner Sunset,37.76132594,-122.4544959,"$3,500.00 ",,,,,1,$0.00 
9423426,Inner Sunset,37.75782808,-122.4600794,$85.00 ,,,,,1,$0.00 
6870555,Inner Sunset,37.75253277,-122.4697185,$115.00 ,,"$3,000.00 ",,$50.00 ,2,$30.00 
17734527,Inner Sunset,37.75909264,-122.4728162,$180.00 ,,,,$100.00 ,1,$80.00 
15756479,Inner Sunset,37.76047264,-122.4716288,$159.00 ,,,,$75.00 ,1,$25.00 
12606250,Inner Sunset,37.75490504,-122.4705359,$140.00 ,,,$300.00 ,$85.00 ,1,$25.00 
5577516,Inner Sunset,37.75529017,-122.4653348,$135.00 ,$950.00 ,"$3,500.00 ",$500.00 ,$130.00 ,2,$10.00 
8957746,Inner Sunset,37.75693547,-122.4665071,$64.00 ,,,,,1,$0.00 
1661720,Inner Sunset,37.76328859,-122.4631708,$250.00 ,"$1,500.00 ",,$200.00 ,$25.00 ,1,$0.00 
10657572,Inner Sunset,37.75714199,-122.4612154,$200.00 ,,,,$50.00 ,4,$10.00 
17702103,Inner Sunset,37.75322797,-122.4741524,$50.00 ,,,,,1,$0.00 
9905129,Inner Sunset,37.76162512,-122.4521343,$500.00 ,,,$500.00 ,$250.00 ,1,$0.00 
16439084,Inner Sunset,37.76213445,-122.4746023,$50.00 ,,,,,1,$10.00 
12228334,Inner Sunset,37.76019546,-122.47605,$330.00 ,,,$500.00 ,$135.00 ,4,$75.00 
11953056,Inner Sunset,37.76361116,-122.4553953,$165.00 ,,,$100.00 ,$100.00 ,1,$25.00 
1120656,Inner Sunset,37.76146817,-122.4725992,$180.00 ,,,,,1,$0.00 
10541422,Inner Sunset,37.76318728,-122.4527454,"$1,500.00 ",,,"$2,000.00 ",$100.00 ,1,$0.00 
16270843,Inner Sunset,37.75287486,-122.4684752,$400.00 ,,,,$75.00 ,6,$50.00 
6363639,Inner Sunset,37.7624998,-122.475806,$90.00 ,$536.00 ,"$1,890.00 ",,,1,$0.00 
13587745,Inner Sunset,37.76081708,-122.4718987,$375.00 ,,,$350.00 ,$119.00 ,1,$0.00 
2970867,Inner Sunset,37.76434173,-122.4630891,"$1,450.00 ",,,$150.00 ,,1,$0.00 
10965671,Inner Sunset,37.76003687,-122.4655679,"$1,200.00 ",,,,,1,$0.00 
882435,Inner Sunset,37.7606545,-122.4617612,$126.00 ,$545.00 ,,$300.00 ,$30.00 ,2,$0.00 
5762485,Inner Sunset,37.75832674,-122.4655573,$250.00 ,,,$200.00 ,$100.00 ,1,$25.00 
7401158,Inner Sunset,37.75623182,-122.4735549,$100.00 ,,,,$10.00 ,1,$20.00 
4429475,Inner Sunset,37.76372567,-122.4524839,$360.00 ,,,$500.00 ,$195.00 ,4,$50.00 
17585689,Inner Sunset,37.76186399,-122.4664613,$230.00 ,,,"$1,000.00 ",$100.00 ,1,$0.00 
1561116,Inner Sunset,37.76487547,-122.4594353,$165.00 ,"$1,050.00 ",,$100.00 ,$50.00 ,2,$0.00 
2238488,Inner Sunset,37.75859383,-122.4682013,$279.00 ,"$1,399.00 ",,$500.00 ,$100.00 ,4,$0.00 
5696895,Inner Sunset,37.7617236,-122.4748753,$68.00 ,,,,$30.00 ,2,$0.00 
16291030,Inner Sunset,37.76051972,-122.4667074,$40.00 ,,,,,1,$0.00 
14554284,Inner Sunset,37.75922048,-122.4698002,$96.00 ,,,,$40.00 ,1,$50.00 
4559908,Inner Sunset,37.76454375,-122.4628026,$72.00 ,$420.00 ,"$1,500.00 ",,$30.00 ,1,$0.00 
13233167,Inner Sunset,37.76433943,-122.469053,$55.00 ,,,$300.00 ,$30.00 ,1,$20.00 
1037198,Inner Sunset,37.76271493,-122.4526335,$325.00 ,"$2,000.00 ","$7,300.00 ",$400.00 ,$100.00 ,4,$25.00 
3801909,Inner Sunset,37.75520893,-122.4638112,$195.00 ,"$1,400.00 ",,,$100.00 ,4,$0.00 
2067936,Inner Sunset,37.76007459,-122.4713241,$220.00 ,,,$150.00 ,$95.00 ,1,$0.00 
14551164,Inner Sunset,37.75897742,-122.4767088,$75.00 ,,,$300.00 ,$70.00 ,1,$33.00 
15422181,Inner Sunset,37.76363644,-122.4582623,$45.00 ,,,,,1,$0.00 
971449,Inner Sunset,37.76312356,-122.4601499,$129.00 ,,,$100.00 ,$25.00 ,1,$0.00 
10783991,Inner Sunset,37.7633163,-122.470106,$130.00 ,,,,$50.00 ,1,$0.00 
2381729,Inner Sunset,37.75452046,-122.4649253,$50.00 ,,"$1,350.00 ",,$10.00 ,1,$20.00 
11305302,Inner Sunset,37.7654923,-122.4532128,$72.00 ,$485.00 ,"$1,685.00 ",$200.00 ,$50.00 ,1,$12.00 
66664,Inner Sunset,37.75710442,-122.4659381,$75.00 ,$700.00 ,"$2,100.00 ",$500.00 ,$140.00 ,1,$7.00 
4105958,Inner Sunset,37.75654259,-122.4664252,$125.00 ,$800.00 ,,$500.00 ,$30.00 ,1,$0.00 
10864544,Inner Sunset,37.76278854,-122.4658388,$225.00 ,,,$200.00 ,$50.00 ,2,$200.00 
16631684,Inner Sunset,37.75592257,-122.4702276,$175.00 ,,,,,1,$0.00 
2017079,Inner Sunset,37.76323237,-122.4634878,$115.00 ,$800.00 ,"$3,000.00 ",,,1,$0.00 
1296106,Inner Sunset,37.76286351,-122.4574782,$91.00 ,,"$1,800.00 ",,$15.00 ,2,$30.00 
16844534,Inner Sunset,37.75934631,-122.4758372,$175.00 ,,,$500.00 ,$150.00 ,1,$0.00 
16975571,Inner Sunset,37.75939814,-122.4599014,$329.00 ,,,,$75.00 ,4,$50.00 
15467439,Inner Sunset,37.75622711,-122.4749946,$100.00 ,,,,$155.00 ,2,$50.00 
8817059,Inner Sunset,37.7523142,-122.4699372,$500.00 ,"$2,550.00 ",,"$1,000.00 ",$200.00 ,6,$25.00 
16516337,Inner Sunset,37.76083429,-122.4656398,$169.00 ,,,$500.00 ,$95.00 ,3,$50.00 
6004953,Inner Sunset,37.76457012,-122.4710212,$129.00 ,$900.00 ,"$3,000.00 ",,$50.00 ,1,$50.00 
3720392,Inner Sunset,37.76099144,-122.4652097,$149.00 ,$775.00 ,,$350.00 ,$50.00 ,2,$35.00 
10865192,Inner Sunset,37.76316481,-122.4639437,$225.00 ,,,$200.00 ,$50.00 ,2,$200.00 
12115919,Inner Sunset,37.75916212,-122.4690412,$83.00 ,,,$500.00 ,$25.00 ,1,$0.00 
16498921,Inner Sunset,37.76601455,-122.4544519,$149.00 ,,,,$45.00 ,1,$0.00 
819863,Inner Sunset,37.75948589,-122.4683949,$155.00 ,$950.00 ,"$4,000.00 ",$200.00 ,$115.00 ,4,$20.00 
768161,Inner Sunset,37.76464345,-122.4639289,$70.00 ,,"$1,350.00 ",$500.00 ,$100.00 ,1,$10.00 
696724,Treasure Island/YBI,37.80957991,-122.3662712,$58.00 ,$750.00 ,"$1,950.00 ",,$30.00 ,1,$0.00 
9679247,Treasure Island/YBI,37.82573168,-122.377791,$67.00 ,,,$95.00 ,$40.00 ,1,$0.00 
15482415,Treasure Island/YBI,37.81688357,-122.3717978,$200.00 ,,,,,1,$0.00 
10106937,Treasure Island/YBI,37.82136047,-122.3647585,$200.00 ,,,,,1,$0.00 
17174433,Treasure Island/YBI,37.82183666,-122.3733459,$70.00 ,,,,,1,$0.00 
16829186,Treasure Island/YBI,37.82217617,-122.3738866,$69.00 ,,,,,1,$0.00 
2508995,Treasure Island/YBI,37.82424631,-122.365222,$260.00 ,"$1,800.00 ","$3,200.00 ",,,1,$0.00 
15889175,Treasure Island/YBI,37.8301932,-122.3734268,$65.00 ,,,,$35.00 ,3,$10.00 
17157145,Treasure Island/YBI,37.82346918,-122.3766322,$50.00 ,,,$300.00 ,$20.00 ,1,$20.00 
16855085,Treasure Island/YBI,37.82905415,-122.3715517,$201.00 ,,,,$100.00 ,1,$0.00 
14155323,Treasure Island/YBI,37.82299652,-122.3749739,$85.00 ,,,$950.00 ,$60.00 ,1,$35.00 
5811151,Treasure Island/YBI,37.83109279,-122.3736148,$50.00 ,,,,$25.00 ,1,$25.00 
15888815,Treasure Island/YBI,37.82364567,-122.3759495,$49.00 ,,,,$20.00 ,1,$0.00 
14296659,Treasure Island/YBI,37.82272606,-122.3744939,$70.00 ,,,$500.00 ,$50.00 ,1,$35.00 
17976727,Treasure Island/YBI,37.82449625,-122.3767948,$55.00 ,,,$300.00 ,$20.00 ,1,$20.00 
6490662,Treasure Island/YBI,37.83063987,-122.3757478,$55.00 ,$300.00 ,,$100.00 ,$25.00 ,1,$0.00 
17977057,Treasure Island/YBI,37.82412664,-122.3768047,$55.00 ,,,$300.00 ,$20.00 ,1,$20.00 
17387329,Treasure Island/YBI,37.82651045,-122.378093,$100.00 ,,,,,1,$0.00 
17500053,Treasure Island/YBI,37.82097925,-122.3735571,$58.00 ,,,,,1,$0.00 
17499924,Treasure Island/YBI,37.8202803,-122.3748502,$58.00 ,,,,,1,$0.00 
9349296,Treasure Island/YBI,37.82670708,-122.3776281,$60.00 ,,,$100.00 ,$15.00 ,1,$20.00 
13448099,Treasure Island/YBI,37.82319857,-122.3762191,$85.00 ,,,$975.00 ,$60.00 ,1,$35.00 
11535013,Treasure Island/YBI,37.82452869,-122.375625,$110.00 ,,,$100.00 ,$10.00 ,2,$20.00 
14074045,Treasure Island/YBI,37.82311755,-122.3752777,$85.00 ,,,$950.00 ,$55.00 ,1,$35.00 
16828172,Treasure Island/YBI,37.82210565,-122.3754787,$78.00 ,,,,,1,$0.00 
9240268,Outer Richmond,37.77670686,-122.4786954,$200.00 ,,,,,1,$0.00 
5066748,Outer Richmond,37.77402268,-122.4920101,$68.00 ,,,,,1,$0.00 
2683857,Outer Richmond,37.7755677,-122.4933144,$225.00 ,"$1,150.00 ","$4,400.00 ",$500.00 ,$115.00 ,5,$10.00 
29557,Outer Richmond,37.77930832,-122.5051832,$155.00 ,"$1,000.00 ",,,,2,$20.00 
16807426,Outer Richmond,37.77347332,-122.5006727,$105.00 ,,,$500.00 ,$50.00 ,1,$15.00 
732779,Outer Richmond,37.78068354,-122.4814619,$520.00 ,"$1,300.00 ","$2,600.00 ","$1,000.00 ",$250.00 ,1,$0.00 
13996915,Outer Richmond,37.7774938,-122.4799944,$80.00 ,,,$100.00 ,$20.00 ,1,$0.00 
13415594,Outer Richmond,37.77465106,-122.4979875,$225.00 ,,,$750.00 ,$100.00 ,1,$0.00 
16921655,Outer Richmond,37.78444105,-122.4865948,$245.00 ,,,,$50.00 ,1,$25.00 
6222895,Outer Richmond,37.77514265,-122.5030442,$350.00 ,,,$500.00 ,$100.00 ,1,$0.00 
8715362,Outer Richmond,37.77471011,-122.4838339,$145.00 ,,,"$2,000.00 ",$85.00 ,2,$0.00 
12328003,Outer Richmond,37.77526481,-122.4887531,$99.00 ,,,$250.00 ,$20.00 ,1,$0.00 
15835987,Outer Richmond,37.77746681,-122.4946747,$200.00 ,,,,$30.00 ,5,$25.00 
17298185,Outer Richmond,37.7748931,-122.4991018,$297.00 ,,,$297.00 ,,1,$0.00 
2965491,Outer Richmond,37.77268738,-122.5115,$320.00 ,,,$500.00 ,$150.00 ,1,$0.00 
15073052,Outer Richmond,37.78255117,-122.479942,$150.00 ,,,$150.00 ,$50.00 ,2,$25.00 
589516,Outer Richmond,37.77785468,-122.4989646,$129.00 ,"$1,150.00 ","$2,350.00 ",$200.00 ,$100.00 ,2,$25.00 
4013761,Outer Richmond,37.77513032,-122.4917538,$90.00 ,$600.00 ,"$2,000.00 ",$200.00 ,,2,$38.00 
8224399,Outer Richmond,37.77542586,-122.4927202,$177.00 ,,,,,1,$0.00 
10337916,Outer Richmond,37.77897629,-122.5085082,$139.00 ,,,,,1,$0.00 
9317689,Outer Richmond,37.77376033,-122.498294,$80.00 ,$500.00 ,"$1,890.00 ",$300.00 ,$50.00 ,1,$0.00 
654860,Outer Richmond,37.77498173,-122.4828671,$475.00 ,,,$500.00 ,$225.00 ,6,$50.00 
2396847,Outer Richmond,37.77915101,-122.4785733,$125.00 ,$820.00 ,"$2,850.00 ",$250.00 ,$40.00 ,2,$10.00 
11353590,Outer Richmond,37.77481301,-122.4790597,$55.00 ,,,,$15.00 ,1,$0.00 
9977811,Outer Richmond,37.77183313,-122.501807,$150.00 ,$900.00 ,,,$50.00 ,1,$0.00 
10469182,Outer Richmond,37.78112798,-122.5010952,$120.00 ,,,$200.00 ,$40.00 ,1,$0.00 
1097535,Outer Richmond,37.77294739,-122.4976518,$120.00 ,$800.00 ,"$3,000.00 ",$150.00 ,$70.00 ,4,$0.00 
17333633,Outer Richmond,37.77806467,-122.490216,$315.00 ,,,$300.00 ,$145.00 ,5,$25.00 
6292283,Outer Richmond,37.7741317,-122.4809159,$230.00 ,$825.00 ,"$2,919.00 ",$125.00 ,$75.00 ,2,$25.00 
16825473,Outer Richmond,37.77656665,-122.4784134,$138.00 ,,,$250.00 ,$65.00 ,1,$0.00 
15334433,Outer Richmond,37.78547083,-122.4792212,$175.00 ,,,,$150.00 ,1,$0.00 
2161686,Outer Richmond,37.77301039,-122.4987846,$129.00 ,,,,,2,$0.00 
12175341,Outer Richmond,37.78079997,-122.492623,$120.00 ,,,,,1,$0.00 
7650273,Outer Richmond,37.77833104,-122.4853582,$80.00 ,,,,$20.00 ,1,$0.00 
8617216,Outer Richmond,37.77410611,-122.4930081,$195.00 ,"$1,225.00 ","$4,250.00 ",$500.00 ,$100.00 ,4,$25.00 
7263625,Outer Richmond,37.77762309,-122.4813695,$130.00 ,,,,,1,$0.00 
6359043,Outer Richmond,37.77261874,-122.5064146,$70.00 ,,,$100.00 ,$25.00 ,2,$30.00 
14629029,Outer Richmond,37.7765427,-122.4941604,$175.00 ,,,,,4,$25.00 
14342296,Outer Richmond,37.77582405,-122.4837083,$62.00 ,,,$100.00 ,$12.00 ,1,$0.00 
7092292,Outer Richmond,37.77364641,-122.4983185,$92.00 ,,,,,1,$0.00 
11719688,Outer Richmond,37.77580337,-122.4977233,$105.00 ,,,$400.00 ,$90.00 ,2,$25.00 
15448111,Outer Richmond,37.77395169,-122.4795471,$150.00 ,,,,,1,$0.00 
10942409,Outer Richmond,37.78239518,-122.4848905,$250.00 ,,,,$120.00 ,6,$50.00 
8337954,Outer Richmond,37.77244588,-122.5045639,$69.00 ,,,$100.00 ,$25.00 ,2,$0.00 
17626773,Outer Richmond,37.78075258,-122.4936263,$229.00 ,,,,$75.00 ,1,$0.00 
14653250,Outer Richmond,37.77735155,-122.4930377,$190.00 ,,,$300.00 ,$100.00 ,1,$0.00 
10255048,Outer Richmond,37.78299864,-122.4827612,$975.00 ,,,$500.00 ,$140.00 ,1,$0.00 
9616042,Outer Richmond,37.78257989,-122.4865508,$139.00 ,,,$500.00 ,$55.00 ,2,$25.00 
1077444,Outer Richmond,37.77712065,-122.4783155,$120.00 ,,,,,1,$0.00 
6404232,Outer Richmond,37.77771507,-122.5057061,$60.00 ,,,$95.00 ,,1,$0.00 
652882,Outer Richmond,37.77275064,-122.4918649,$200.00 ,,,$250.00 ,,1,$0.00 
7222704,Outer Richmond,37.78286656,-122.4834628,$105.00 ,$700.00 ,"$2,600.00 ",$100.00 ,$75.00 ,2,$0.00 
15605179,Outer Richmond,37.77650182,-122.4802256,$150.00 ,,,,,1,$0.00 
767788,Outer Richmond,37.77305291,-122.4988856,$79.00 ,,,,,2,$0.00 
13153557,Outer Richmond,37.7790778,-122.4927067,$125.00 ,,,,,1,$0.00 
1494909,Outer Richmond,37.78399165,-122.4801032,$60.00 ,,,,,1,$0.00 
16977777,Outer Richmond,37.77739765,-122.4978895,$178.00 ,,,,,1,$0.00 
6083512,Outer Richmond,37.77934905,-122.4994404,$140.00 ,"$1,200.00 ","$4,500.00 ",$250.00 ,$80.00 ,2,$50.00 
437385,Outer Richmond,37.77883744,-122.5053471,$110.00 ,$750.00 ,"$2,588.00 ",$500.00 ,$58.00 ,1,$15.00 
8884625,Outer Richmond,37.77435765,-122.4895129,$100.00 ,,,,$65.00 ,2,$100.00 
16598738,Outer Richmond,37.77570638,-122.5077253,$150.00 ,,,,$75.00 ,1,$0.00 
1183521,Outer Richmond,37.77657507,-122.4788229,$100.00 ,,,,,1,$0.00 
16549352,Outer Richmond,37.77498261,-122.4895572,$88.00 ,,,,,1,$0.00 
8382187,Outer Richmond,37.7797356,-122.4989719,$100.00 ,$550.00 ,"$3,800.00 ",$100.00 ,$60.00 ,1,$0.00 
10604248,Outer Richmond,37.77581118,-122.5059001,$100.00 ,,,,$50.00 ,1,$0.00 
6213273,Outer Richmond,37.77176702,-122.5088706,$390.00 ,"$2,142.00 ","$7,560.00 ",$500.00 ,$150.00 ,6,$50.00 
8013810,Outer Richmond,37.78233025,-122.4809421,$120.00 ,,,,$30.00 ,2,$25.00 
4539937,Outer Richmond,37.77418348,-122.4826255,$100.00 ,$980.00 ,"$3,490.00 ",$500.00 ,$75.00 ,1,$0.00 
16846394,Outer Richmond,37.77268724,-122.5058129,$150.00 ,,,,,1,$0.00 
8135258,Outer Richmond,37.77482828,-122.4919719,$40.00 ,,,$500.00 ,$20.00 ,1,$35.00 
10884695,Outer Richmond,37.77692673,-122.5024378,$92.00 ,,,,$50.00 ,1,$0.00 
16352901,Outer Richmond,37.77946956,-122.4806607,$65.00 ,,,,,1,$0.00 
13241517,Outer Richmond,37.77315465,-122.5109405,$190.00 ,,,"$1,500.00 ",$365.00 ,4,$10.00 
10946162,Outer Richmond,37.78095648,-122.4891935,"$4,000.00 ",,,,,1,$0.00 
83553,Outer Richmond,37.77482554,-122.5095181,$75.00 ,,"$2,500.00 ",,$155.00 ,2,$50.00 
16043093,Outer Richmond,37.78136248,-122.4888073,$160.00 ,,,$700.00 ,$85.00 ,4,$100.00 
11322959,Outer Richmond,37.77722065,-122.5016501,$195.00 ,,,"$2,000.00 ",$280.00 ,1,$50.00 
7620172,Outer Richmond,37.7809525,-122.4843891,$150.00 ,,,,,1,$0.00 
4638266,Outer Richmond,37.78611762,-122.4864662,$150.00 ,,,,,2,$25.00 
4858023,Outer Richmond,37.78401061,-122.4813525,$47.00 ,,,$100.00 ,$25.00 ,1,$25.00 
4688930,Outer Richmond,37.7808314,-122.4941808,$250.00 ,,,,$100.00 ,2,$20.00 
3862661,Outer Richmond,37.77312639,-122.5093603,$75.00 ,,,,$25.00 ,1,$0.00 
1405046,Outer Richmond,37.77362976,-122.4901704,$350.00 ,,,$500.00 ,$150.00 ,1,$0.00 
10862608,Outer Richmond,37.77960863,-122.4909264,$175.00 ,,,,,1,$0.00 
14299442,Outer Richmond,37.77939458,-122.4965796,$140.00 ,,,,,1,$0.00 
208727,Outer Richmond,37.78264839,-122.4897119,$85.00 ,$850.00 ,"$2,570.00 ",$400.00 ,$70.00 ,1,$25.00 
6795093,Outer Richmond,37.77389428,-122.4888194,$170.00 ,$950.00 ,,,,1,$0.00 
8207665,Outer Richmond,37.7778541,-122.4801103,$250.00 ,$925.00 ,,$200.00 ,$50.00 ,4,$75.00 
14790424,Outer Richmond,37.77701381,-122.4890079,$299.00 ,,,$500.00 ,$100.00 ,6,$25.00 
2115503,Outer Richmond,37.77622306,-122.5090638,$150.00 ,$900.00 ,,,$85.00 ,2,$0.00 
3157463,Outer Richmond,37.78611024,-122.4823427,$350.00 ,"$2,000.00 ","$6,000.00 ","$1,000.00 ",$125.00 ,1,$0.00 
15756691,Outer Richmond,37.77954091,-122.4901161,$195.00 ,,,,$20.00 ,1,$0.00 
7973978,Outer Richmond,37.77638407,-122.4782271,$79.00 ,$434.00 ,"$1,533.00 ",,,1,$10.00 
10824720,Outer Richmond,37.77893565,-122.5061081,$169.00 ,,,$250.00 ,$100.00 ,6,$50.00 
585326,Outer Richmond,37.77632195,-122.4806718,$59.00 ,,,$200.00 ,$20.00 ,1,$20.00 
5548977,Outer Richmond,37.78093392,-122.4942512,$195.00 ,,,,$99.00 ,1,$0.00 
15313698,Outer Richmond,37.78483804,-122.479729,$100.00 ,,,,$120.00 ,1,$0.00 
162934,Outer Richmond,37.77760606,-122.5037843,$149.00 ,,,,$65.00 ,1,$10.00 
8152867,Outer Richmond,37.77745,-122.4798876,$99.00 ,$425.00 ,"$1,200.00 ",,$50.00 ,1,$0.00 
10812630,Outer Richmond,37.77794411,-122.4799253,$198.00 ,,,$300.00 ,$150.00 ,4,$25.00 
9497143,Outer Richmond,37.77871662,-122.4851657,$67.00 ,,,,,1,$0.00 
15378973,Outer Richmond,37.77988215,-122.5012791,$109.00 ,,,,$25.00 ,1,$0.00 
1665516,Outer Richmond,37.78000219,-122.4825284,$150.00 ,$800.00 ,"$3,000.00 ",,$25.00 ,2,$25.00 
14371252,Outer Richmond,37.78043041,-122.4806219,$399.00 ,,,,,1,$0.00 
13724120,Outer Richmond,37.77607981,-122.4817979,$99.00 ,,,,$50.00 ,1,$0.00 
14805196,Outer Richmond,37.77657825,-122.5037621,$100.00 ,,,,$25.00 ,1,$0.00 
13084734,Outer Richmond,37.77849483,-122.4988058,$115.00 ,,,$100.00 ,$50.00 ,1,$0.00 
3456010,Outer Richmond,37.7868546,-122.4820589,$199.00 ,,,$500.00 ,$120.00 ,6,$50.00 
2380632,Outer Richmond,37.77229982,-122.4951647,$179.00 ,,"$4,100.00 ","$1,000.00 ",$150.00 ,1,$100.00 
142177,Outer Richmond,37.78470578,-122.4812497,$275.00 ,,,$250.00 ,$125.00 ,4,$25.00 
780002,Outer Richmond,37.78196776,-122.4900392,$80.00 ,$600.00 ,"$1,800.00 ",,$75.00 ,1,$25.00 
7349969,Outer Richmond,37.77722533,-122.4873322,$200.00 ,,,,,1,$0.00 
9919372,Outer Richmond,37.7749349,-122.4782985,$98.00 ,,,,,1,$0.00 
2483504,Outer Richmond,37.77206808,-122.5001213,$185.00 ,"$1,250.00 ",,$100.00 ,$50.00 ,1,$0.00 
7069881,Outer Richmond,37.78458732,-122.4827638,$233.00 ,"$1,500.00 ","$5,500.00 ",$500.00 ,$150.00 ,1,$0.00 
1478708,Outer Richmond,37.77189976,-122.503716,$95.00 ,,,$100.00 ,$15.00 ,2,$0.00 
12251742,Outer Richmond,37.78532411,-122.4825023,$800.00 ,,,"$1,500.00 ",$200.00 ,1,$0.00 
12917134,Outer Richmond,37.77442688,-122.4803959,$229.00 ,,,$500.00 ,$100.00 ,2,$39.00 
11556239,Outer Richmond,37.78002045,-122.5038459,$79.00 ,,,,$20.00 ,2,$0.00 
8456859,Outer Richmond,37.77392204,-122.5092505,$150.00 ,,,,$80.00 ,1,$0.00 
2482632,Outer Richmond,37.7839268,-122.4791889,$150.00 ,,,,,1,$0.00 
17585947,Outer Richmond,37.77844741,-122.5003136,$101.00 ,,,$300.00 ,$20.00 ,1,$0.00 
10888166,Outer Richmond,37.77433383,-122.4888874,$109.00 ,"$1,099.00 ",,$500.00 ,$50.00 ,2,$0.00 
4023249,Outer Richmond,37.77788922,-122.5077886,$359.00 ,"$2,850.00 ",,"$1,500.00 ",$300.00 ,1,$15.00 
13280184,Outer Richmond,37.77850085,-122.4881294,$120.00 ,,,$100.00 ,$15.00 ,1,$0.00 
9119210,Outer Richmond,37.77240746,-122.5016871,$100.00 ,,,,$50.00 ,2,$25.00 
1893858,Outer Richmond,37.77763843,-122.4787491,$174.00 ,,,,,1,$0.00 
7643927,Outer Richmond,37.77832449,-122.4886854,$99.00 ,$600.00 ,"$2,500.00 ",,,2,$40.00 
11657897,Outer Richmond,37.77385547,-122.4856749,$100.00 ,,,,,1,$0.00 
16790413,Outer Richmond,37.77695189,-122.4787119,$308.00 ,,,$250.00 ,$110.00 ,10,$25.00 
2254431,Outer Richmond,37.7749467,-122.5092119,$375.00 ,"$2,300.00 ",,$165.00 ,$95.00 ,5,$75.00 
13558325,Outer Richmond,37.7829338,-122.4785506,$200.00 ,,,$200.00 ,$50.00 ,1,$0.00 
15835438,Outer Richmond,37.77553919,-122.5053431,$300.00 ,,,$350.00 ,$100.00 ,6,$25.00 
3793678,Outer Richmond,37.77443818,-122.487462,$164.00 ,,"$3,968.00 ",$250.00 ,$80.00 ,1,$0.00 
12832173,Outer Richmond,37.77558981,-122.4958184,$375.00 ,,,,,1,$0.00 
17010071,Outer Richmond,37.77336093,-122.5075588,$70.00 ,,,$200.00 ,,1,$0.00 
11034770,Outer Richmond,37.78615081,-122.4792958,$65.00 ,,,,,1,$0.00 
8167459,Outer Richmond,37.77812037,-122.5026206,$125.00 ,$800.00 ,"$2,300.00 ",$400.00 ,$25.00 ,1,$0.00 
5890033,Outer Richmond,37.77216046,-122.5017595,$120.00 ,"$1,200.00 ",,$500.00 ,$100.00 ,1,$0.00 
1482697,Outer Richmond,37.77797172,-122.4964671,$165.00 ,,,$200.00 ,$35.00 ,2,$20.00 
10706309,Outer Richmond,37.7850663,-122.482115,$159.00 ,,,$500.00 ,$150.00 ,1,$0.00 
16620918,Outer Richmond,37.7750538,-122.4915981,$145.00 ,,,$500.00 ,$100.00 ,4,$25.00 
