id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
4583410,Potrero Hill,37.7547362,-122.398608,$89.00 ,$750.00 ,"$1,800.00 ",$500.00 ,$35.00 ,1,$0.00 ,7,30,3 months ago,,29,59,89,179,0,,,,,,,,,,1,
2056100,Potrero Hill,37.75130159,-122.401516,$229.00 ,"$1,397.00 ",,,,1,$0.00 ,2,1125,yesterday,,0,2,2,10,15,7/18/2015,3/26/2017,97,10,10,10,10,10,10,1,0.72
6938507,Potrero Hill,37.76267741,-122.3950229,$199.00 ,"$1,490.00 ","$4,110.00 ",$600.00 ,$255.00 ,2,$75.00 ,3,31,yesterday,,19,36,66,341,17,7/3/2015,3/16/2017,100,10,10,10,10,10,10,3,0.8
9887615,Potrero Hill,37.7522367,-122.4007571,$200.00 ,,,,$150.00 ,1,$0.00 ,3,1125,13 months ago,,0,0,0,0,0,,,,,,,,,,1,
9329263,Potrero Hill,37.75699771,-122.3998474,$68.00 ,,,,$25.00 ,1,$0.00 ,2,1125,5 months ago,,0,0,0,0,1,11/25/2015,11/25/2015,100,,10,,10,,,1,0.06
14671513,Potrero Hill,37.75958369,-122.4008684,$375.00 ,,,,$50.00 ,1,$0.00 ,2,1125,5 months ago,,0,0,0,0,1,8/28/2016,8/28/2016,100,10,10,10,10,8,10,4,0.14
9925725,Potrero Hill,37.75985947,-122.3918161,$175.00 ,,,"$1,000.00 ",$100.00 ,1,$50.00 ,7,90,3 days ago,,14,14,14,14,5,2/1/2016,3/24/2017,100,10,10,10,10,10,10,1,0.35
2072098,Potrero Hill,37.763856,-122.3960937,$165.00 ,"$1,100.00 ","$4,000.00 ",$300.00 ,$75.00 ,1,$0.00 ,3,1125,yesterday,,14,15,15,15,7,2/16/2014,5/11/2016,89,9,8,10,10,9,9,1,0.18
17047050,Potrero Hill,37.75186207,-122.4008071,$73.00 ,,,,$20.00 ,1,$10.00 ,3,15,4 days ago,,0,25,55,84,0,,,,,,,,,,1,
6446590,Potrero Hill,37.75842021,-122.3988363,$350.00 ,"$2,500.00 ","$7,500.00 ","$2,000.00 ",$100.00 ,4,$50.00 ,7,1125,6 weeks ago,,15,15,15,15,3,6/29/2015,1/13/2017,100,10,10,10,10,9,10,1,0.14
5774815,Potrero Hill,37.75959698,-122.3962401,$65.00 ,,,$300.00 ,$95.00 ,1,$0.00 ,2,29,today,,13,38,49,49,0,,,,,,,,,,1,
10473284,Potrero Hill,37.75539896,-122.3993891,$500.00 ,,,$600.00 ,$200.00 ,1,$0.00 ,2,1125,3 months ago,,30,60,90,365,2,6/9/2016,12/28/2016,80,8,9,10,10,10,8,1,0.2
10967937,Potrero Hill,37.75764361,-122.399961,$150.00 ,,,,,1,$0.00 ,1,1125,9 months ago,,0,0,0,0,2,2/28/2016,10/7/2016,100,10,10,10,10,10,10,1,0.15
12515810,Potrero Hill,37.75581835,-122.4016217,$124.00 ,,,$100.00 ,$50.00 ,1,$0.00 ,1,29,yesterday,,4,28,36,36,50,6/23/2016,3/26/2017,95,10,10,10,10,9,10,1,5.28
13606695,Potrero Hill,37.75491347,-122.4029104,$110.00 ,,,$150.00 ,,1,$0.00 ,1,11,2 weeks ago,,4,11,11,11,46,6/29/2016,3/29/2017,97,10,10,10,10,10,10,1,4.96
16309474,Potrero Hill,37.75465929,-122.3907666,$140.00 ,,,,,1,$0.00 ,1,1125,a week ago,,0,0,0,69,7,12/25/2016,2/20/2017,93,10,9,10,10,10,9,1,2.12
8935510,Potrero Hill,37.75826535,-122.3939929,$200.00 ,,,$100.00 ,$10.00 ,1,$0.00 ,1,1125,10 months ago,,0,0,0,0,0,,,,,,,,,,1,
12999869,Potrero Hill,37.76239538,-122.4050208,$97.00 ,,,,,1,$10.00 ,1,30,yesterday,,5,12,39,303,72,5/22/2016,3/26/2017,98,10,10,10,10,10,10,4,6.84
15735313,Potrero Hill,37.76207355,-122.4045597,$255.00 ,,,,$75.00 ,4,$25.00 ,2,29,3 days ago,,5,16,17,165,13,11/6/2016,3/29/2017,98,10,10,10,10,10,9,1,2.64
10455995,Potrero Hill,37.75802381,-122.3975611,$125.00 ,,,$300.00 ,$50.00 ,1,$0.00 ,5,1125,today,,9,37,54,308,36,1/11/2016,3/28/2017,97,10,10,10,10,10,10,2,2.41
7949668,Potrero Hill,37.75511535,-122.4004124,$129.00 ,"$1,036.00 ","$3,780.00 ",,$29.00 ,2,$0.00 ,1,27,yesterday,,23,50,80,355,112,9/8/2015,3/22/2017,96,10,10,10,10,10,10,2,5.86
14490262,Potrero Hill,37.75819768,-122.4023991,$195.00 ,,,$500.00 ,$200.00 ,4,$50.00 ,3,365,2 days ago,,5,29,53,300,13,9/24/2016,2/16/2017,100,10,10,10,10,10,10,2,2.04
1759087,Potrero Hill,37.76492078,-122.3972241,$205.00 ,"$1,100.00 ","$3,500.00 ",$100.00 ,$50.00 ,1,$65.00 ,2,2147483647,today,,22,38,38,85,107,12/14/2013,3/30/2017,95,10,10,10,10,10,9,1,2.66
6936417,Potrero Hill,37.76028277,-122.3936458,$290.00 ,,,,$80.00 ,1,$75.00 ,3,14,2 days ago,,22,43,73,110,26,7/6/2015,3/17/2017,97,10,10,10,10,10,9,1,1.22
5347124,Potrero Hill,37.75389791,-122.3996037,$250.00 ,,,$250.00 ,$100.00 ,4,$25.00 ,3,1125,5 days ago,,10,30,45,292,64,2/5/2016,3/19/2017,97,10,10,10,10,10,10,1,4.54
11048759,Potrero Hill,37.7550341,-122.401835,$140.00 ,,,,,2,$20.00 ,2,1125,3 weeks ago,,22,50,80,342,38,2/13/2016,3/17/2017,95,10,10,10,10,9,9,1,2.75
4103906,Potrero Hill,37.75948148,-122.4034998,$400.00 ,$525.00 ,,"$1,000.00 ",$60.00 ,1,$25.00 ,2,1125,3 weeks ago,,0,0,0,0,1,9/22/2014,9/22/2014,100,10,10,10,10,10,10,3,0.03
16518454,Potrero Hill,37.76298924,-122.3940016,$107.00 ,,,,$100.00 ,1,$0.00 ,3,1125,4 weeks ago,,5,5,5,62,2,1/13/2017,3/9/2017,100,10,10,10,10,10,10,1,0.75
16406815,Potrero Hill,37.75718823,-122.3998937,$60.00 ,,,,,1,$0.00 ,1,1125,3 weeks ago,,2,2,2,29,4,12/24/2016,2/28/2017,87,10,7,10,10,9,9,1,1.2
1578597,Potrero Hill,37.75857707,-122.4015224,$169.00 ,$999.00 ,"$3,799.00 ",,$39.00 ,2,$0.00 ,1,1125,3 days ago,,9,34,60,153,267,2/18/2014,3/17/2017,95,10,9,10,10,10,9,1,7.03
596462,Potrero Hill,37.75954413,-122.402567,$165.00 ,"$1,075.00 ",,$200.00 ,$45.00 ,1,$0.00 ,5,1125,yesterday,,26,56,86,361,3,10/9/2016,3/29/2017,100,10,10,10,10,10,10,2,0.51
10770929,Potrero Hill,37.75052788,-122.4029728,"$1,000.00 ",,,,,1,$0.00 ,1,1125,10 months ago,,0,0,0,0,0,,,,,,,,,,1,
11962702,Potrero Hill,37.75456284,-122.4002094,$135.00 ,,,,$205.00 ,2,$50.00 ,30,1125,5 days ago,,30,55,55,294,0,,,,,,,,,,25,
13687255,Potrero Hill,37.76031944,-122.3944442,$300.00 ,,,$250.00 ,$100.00 ,2,$0.00 ,2,35,yesterday,,1,1,8,160,4,8/10/2016,3/26/2017,100,10,10,10,10,10,10,1,0.51
3924524,Potrero Hill,37.75843219,-122.4018378,$125.00 ,,,$300.00 ,$70.00 ,1,$0.00 ,3,14,yesterday,,15,37,60,328,55,9/11/2014,3/13/2017,93,10,10,10,10,9,9,1,1.76
1412368,Potrero Hill,37.76314878,-122.3873457,$200.00 ,,,$500.00 ,,1,$0.00 ,3,15,8 months ago,,0,0,29,29,3,8/9/2013,8/19/2016,93,10,10,10,10,8,9,1,0.07
2349483,Potrero Hill,37.75935099,-122.3986744,$120.00 ,,,,$25.00 ,1,$30.00 ,2,1125,a week ago,,8,18,39,275,117,10/14/2014,3/13/2017,97,10,10,10,10,10,10,2,3.89
7182761,Potrero Hill,37.75751127,-122.3962746,$130.00 ,,,$150.00 ,$40.00 ,1,$0.00 ,3,29,4 weeks ago,,25,53,83,352,71,8/30/2015,3/26/2017,98,10,10,10,10,9,10,1,3.66
1022360,Potrero Hill,37.75628007,-122.400629,$139.00 ,"$1,200.00 ",,$200.00 ,$60.00 ,2,$100.00 ,2,7,4 days ago,,0,0,3,79,17,4/9/2013,6/25/2016,99,10,10,10,10,10,10,2,0.35
10705210,Potrero Hill,37.76078935,-122.4031751,$265.00 ,,,,$100.00 ,1,$0.00 ,1,1125,2 weeks ago,,26,47,76,231,21,3/12/2016,3/18/2017,100,10,10,10,10,10,10,1,1.63
9427046,Potrero Hill,37.7622324,-122.4019006,$75.00 ,,,,,1,$0.00 ,1,1125,6 months ago,,0,0,0,0,0,,,,,,,,,,1,
4773944,Potrero Hill,37.75871459,-122.3970886,$250.00 ,"$1,400.00 ",,,$100.00 ,1,$0.00 ,1,1125,4 days ago,,0,0,3,3,19,1/10/2015,1/25/2017,98,10,10,10,10,10,10,1,0.7
7968806,Potrero Hill,37.75352163,-122.4008444,$250.00 ,,,,$90.00 ,1,$0.00 ,1,1125,19 months ago,,30,60,89,89,0,,,,,,,,,,1,
3790877,Potrero Hill,37.75847746,-122.3952498,$220.00 ,,,$500.00 ,$100.00 ,3,$40.00 ,4,30,2 weeks ago,,1,1,1,212,6,10/24/2015,8/8/2016,100,10,10,10,10,10,9,1,0.34
1906681,Potrero Hill,37.755242,-122.397361,$319.00 ,"$2,200.00 ",,,$125.00 ,1,$0.00 ,2,10,a week ago,,0,3,12,101,14,5/5/2014,10/11/2016,95,10,10,10,10,9,10,1,0.39
7902505,Potrero Hill,37.75531364,-122.3997516,$150.00 ,,,$100.00 ,$100.00 ,1,$0.00 ,3,30,yesterday,,6,18,41,130,50,10/5/2015,3/6/2017,95,10,10,9,10,9,9,1,2.75
2790637,Potrero Hill,37.76083129,-122.4026361,$210.00 ,"$1,330.00 ","$4,700.00 ",$200.00 ,$100.00 ,2,$75.00 ,4,31,today,,13,18,45,262,30,9/12/2014,3/12/2017,100,10,10,10,10,9,9,2,0.96
13128357,Potrero Hill,37.76209776,-122.4034992,$88.00 ,,,,,1,$8.00 ,1,30,yesterday,,12,33,43,311,75,5/23/2016,3/31/2017,98,10,10,10,10,10,10,4,7.14
17961646,Potrero Hill,37.76061081,-122.4007543,$295.00 ,,,$300.00 ,$85.00 ,1,$0.00 ,3,1125,3 days ago,,19,40,69,69,0,,,,,,,,,,1,
17650333,Potrero Hill,37.76374815,-122.4036902,$129.00 ,,,$500.00 ,$84.00 ,1,$0.00 ,1,1125,3 days ago,,4,8,28,28,1,3/27/2017,3/27/2017,100,10,10,10,10,10,10,1,1
496226,Potrero Hill,37.76197006,-122.4036531,$185.00 ,"$1,300.00 ","$4,000.00 ",$750.00 ,$65.00 ,2,$25.00 ,29,1125,5 days ago,,30,60,90,213,123,7/3/2012,3/17/2017,94,9,9,10,10,9,9,1,2.13
3594390,Potrero Hill,37.75710442,-122.394911,$264.00 ,,,,$90.00 ,4,$25.00 ,4,1125,2 months ago,,0,0,0,0,1,1/6/2017,1/6/2017,100,10,10,10,10,10,10,1,0.34
862201,Potrero Hill,37.75318386,-122.4012376,$179.00 ,,"$3,900.00 ","$1,000.00 ",$100.00 ,2,$300.00 ,30,360,today,,3,33,33,261,129,3/6/2013,10/28/2016,96,10,10,10,10,9,9,2,2.6
8017538,Potrero Hill,37.76334559,-122.4035335,$170.00 ,,,,$75.00 ,1,$0.00 ,5,1125,18 months ago,,0,0,0,0,0,,,,,,,,,,1,
6002282,Potrero Hill,37.7563452,-122.3990149,$125.00 ,"$1,150.00 ","$4,950.00 ","$2,000.00 ",$100.00 ,2,$25.00 ,30,180,3 days ago,,25,55,85,116,12,6/24/2015,3/9/2017,85,10,9,10,10,9,9,1,0.55
10966635,Potrero Hill,37.76231119,-122.3891058,$400.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
10766848,Potrero Hill,37.75821135,-122.3947528,$375.00 ,,,,,1,$0.00 ,4,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
7227902,Potrero Hill,37.76096103,-122.3935549,$425.00 ,,,$425.00 ,$125.00 ,6,$50.00 ,3,9,4 months ago,,0,0,0,0,4,7/30/2015,1/8/2017,100,10,10,10,10,10,10,1,0.2
10901052,Potrero Hill,37.76370104,-122.3988991,$600.00 ,,,,$50.00 ,1,$0.00 ,3,1125,7 months ago,,30,60,90,365,2,2/20/2016,10/7/2016,100,10,10,10,10,10,10,1,0.15
14485693,Potrero Hill,37.75716307,-122.393441,$199.00 ,,,,$95.00 ,1,$0.00 ,2,1125,2 weeks ago,,0,0,16,20,4,10/1/2016,3/27/2017,100,10,10,10,10,9,10,1,0.65
13898253,Potrero Hill,37.75231895,-122.4001397,$155.00 ,,,$500.00 ,$45.00 ,1,$0.00 ,2,1125,2 months ago,,0,0,0,4,0,,,,,,,,,,1,
13129814,Potrero Hill,37.75939291,-122.4024296,$180.00 ,,,,,1,$0.00 ,1,1125,today,,4,4,4,4,8,5/31/2016,3/23/2017,98,10,9,10,10,10,10,1,0.78
10572287,Potrero Hill,37.75817082,-122.3997771,$235.00 ,,,,$100.00 ,2,$25.00 ,30,1125,1 week ago,,7,19,49,239,36,2/28/2016,2/4/2017,98,10,10,10,10,10,10,1,2.7
5126203,Potrero Hill,37.76383103,-122.387446,$145.00 ,"$1,050.00 ","$4,000.00 ",$200.00 ,$90.00 ,2,$75.00 ,2,1125,4 days ago,,18,48,78,353,9,3/2/2015,3/10/2017,93,9,9,10,9,9,9,2,0.35
3363113,Potrero Hill,37.75961536,-122.3985461,$370.00 ,,,$300.00 ,$83.00 ,1,$0.00 ,3,14,33 months ago,,0,0,0,0,0,,,,,,,,,,1,
13127954,Potrero Hill,37.76184919,-122.4054302,$93.00 ,,,,$20.00 ,1,$8.00 ,1,30,yesterday,,2,24,52,322,89,6/1/2016,3/21/2017,99,10,10,10,10,10,10,4,8.73
16797018,Potrero Hill,37.76092509,-122.4033268,$759.00 ,,,,$40.00 ,1,$7.00 ,2,28,2 weeks ago,,2,32,61,61,2,1/20/2017,2/7/2017,100,10,10,10,10,10,10,4,0.82
17289486,Potrero Hill,37.75567429,-122.3911111,$120.00 ,,,$250.00 ,$25.00 ,1,$20.00 ,1,14,2 days ago,,16,30,54,134,2,3/19/2017,4/1/2017,90,10,10,10,10,9,9,1,2
5296316,Potrero Hill,37.76137474,-122.4047353,$179.00 ,,,,$75.00 ,2,$20.00 ,2,27,yesterday,,7,7,19,19,82,3/5/2015,3/22/2017,94,9,9,10,10,10,9,1,3.24
9868476,Potrero Hill,37.75692849,-122.3964595,$170.00 ,,,,$35.00 ,1,$0.00 ,1,3,5 months ago,,29,59,89,364,1,10/6/2016,10/6/2016,100,10,10,10,10,10,10,1,0.17
8964263,Potrero Hill,37.75874134,-122.3957283,$249.00 ,,,$750.00 ,$115.00 ,5,$50.00 ,3,14,3 months ago,,0,0,0,0,1,2/2/2016,2/2/2016,,,,,,,,1,0.07
10802313,Potrero Hill,37.76274914,-122.4037495,$170.00 ,"$1,000.00 ","$3,000.00 ",,,1,$0.00 ,5,30,8 months ago,,0,0,0,0,6,2/7/2016,8/20/2016,93,9,10,10,10,10,9,1,0.43
8049455,Potrero Hill,37.75908689,-122.4005561,$200.00 ,"$1,250.00 ",,$300.00 ,$75.00 ,2,$0.00 ,3,30,2 weeks ago,,13,43,60,149,41,9/12/2015,3/5/2017,99,10,10,10,10,10,10,1,2.16
16192219,Potrero Hill,37.76458071,-122.3939062,$200.00 ,,,,$50.00 ,1,$0.00 ,2,13,a week ago,,3,7,7,7,0,,,,,,,,,,1,
17879769,Potrero Hill,37.76027859,-122.3983894,$300.00 ,,,,,1,$0.00 ,7,30,a week ago,,0,0,0,225,0,,,,,,,,,,1,
7327920,Potrero Hill,37.75308336,-122.4014873,$179.00 ,,,$450.00 ,$75.00 ,2,$60.00 ,3,21,6 days ago,,6,20,38,127,94,9/10/2015,4/1/2017,100,10,10,10,10,10,10,1,4.94
16207317,Potrero Hill,37.76345367,-122.3966564,$40.00 ,,,$100.00 ,$20.00 ,1,$5.00 ,3,1125,3 months ago,,0,0,0,191,1,1/9/2017,1/9/2017,80,10,8,10,10,10,10,1,0.36
14950542,Potrero Hill,37.75914649,-122.4027517,$104.00 ,,,,$50.00 ,1,$0.00 ,3,21,7 weeks ago,,0,0,0,0,4,9/26/2016,2/13/2017,95,9,9,10,10,10,10,4,0.63
10747952,Potrero Hill,37.76179653,-122.3981361,$200.00 ,,,,,1,$0.00 ,1,1125,15 months ago,,0,0,0,0,0,,,,,,,,,,1,
5128208,Potrero Hill,37.7612339,-122.3990436,$90.00 ,$840.00 ,"$3,450.00 ",$200.00 ,$50.00 ,1,$25.00 ,30,1125,5 months ago,,0,0,0,89,6,4/24/2015,11/5/2016,100,10,10,10,10,10,9,1,0.25
10929929,Potrero Hill,37.75764304,-122.3938078,$900.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
12158734,Potrero Hill,37.76091851,-122.3933815,$375.00 ,,,,$200.00 ,6,$0.00 ,4,1125,today,,25,47,75,334,4,1/8/2017,3/12/2017,95,10,9,10,10,9,9,1,1.41
11241173,Potrero Hill,37.75318949,-122.4019479,$88.00 ,,,,$30.00 ,1,$0.00 ,2,7,2 days ago,,10,20,20,20,35,5/17/2016,3/19/2017,98,10,10,10,10,9,10,1,3.27
12175060,Potrero Hill,37.75320487,-122.3986728,$89.00 ,,,$150.00 ,,1,$0.00 ,2,14,2 months ago,,0,0,0,0,11,4/22/2016,11/6/2016,95,10,10,10,10,9,9,1,0.95
8290464,Potrero Hill,37.76390696,-122.3955279,$185.00 ,,,,$75.00 ,1,$0.00 ,2,7,5 days ago,,20,50,80,355,12,9/20/2015,1/12/2017,100,10,10,10,10,10,10,1,0.64
33577,Potrero Hill,37.76514606,-122.3975009,$200.00 ,,,,$80.00 ,1,$0.00 ,1,14,today,,12,38,68,343,488,3/29/2011,3/30/2017,99,10,10,10,10,10,10,4,6.66
1393189,Potrero Hill,37.75525557,-122.4001025,$199.00 ,,,$500.00 ,$160.00 ,1,$0.00 ,1,1125,5 days ago,,10,36,62,337,64,8/6/2013,3/29/2017,96,10,10,10,10,10,9,1,1.44
10814003,Potrero Hill,37.75616663,-122.4009059,$140.00 ,,,$150.00 ,,3,$0.00 ,2,1125,13 months ago,,0,0,0,0,1,3/13/2016,3/13/2016,,,,,,,,1,0.08
1671260,Potrero Hill,37.76182628,-122.3931227,$115.00 ,,,$100.00 ,$20.00 ,1,$25.00 ,1,14,2 days ago,,8,31,61,150,87,10/24/2013,3/24/2017,100,10,10,10,10,10,10,1,2.08
14303641,Potrero Hill,37.75251702,-122.3978116,$88.00 ,,,$200.00 ,$20.00 ,1,$15.00 ,1,14,yesterday,,0,0,1,1,3,8/7/2016,8/14/2016,100,10,10,10,10,10,10,1,0.38
8438267,Potrero Hill,37.76118048,-122.3967033,$195.00 ,,,$300.00 ,$95.00 ,2,$45.00 ,3,60,4 weeks ago,,10,40,70,345,15,4/21/2016,3/17/2017,93,10,9,9,10,10,9,1,1.3
11911651,Potrero Hill,37.75922906,-122.3971694,$600.00 ,,,"$1,200.00 ",$250.00 ,1,$0.00 ,3,29,6 months ago,,0,0,0,0,3,8/6/2016,8/20/2016,93,9,9,10,10,9,9,1,0.38
7899085,Potrero Hill,37.76064897,-122.4014569,$140.00 ,$800.00 ,"$2,800.00 ",$400.00 ,$90.00 ,2,$95.00 ,2,28,5 days ago,,11,23,31,55,6,12/14/2016,3/25/2017,100,10,10,10,10,9,10,1,1.64
7718281,Potrero Hill,37.76259887,-122.3958722,$396.00 ,"$2,456.00 ","$8,824.00 ",$200.00 ,$100.00 ,5,$25.00 ,4,90,3 days ago,,0,0,0,4,15,8/11/2015,8/7/2016,97,9,10,10,10,9,10,1,0.75
4228444,Potrero Hill,37.75432067,-122.4001714,$148.00 ,,,$500.00 ,$75.00 ,2,$30.00 ,3,365,5 weeks ago,,23,42,42,268,35,10/17/2014,3/26/2017,87,9,9,10,10,9,8,1,1.17
6473013,Potrero Hill,37.7598394,-122.401709,$500.00 ,$600.00 ,"$2,000.00 ",,$700.00 ,1,$300.00 ,500,1125,4 months ago,,30,60,90,365,9,11/14/2015,7/31/2016,94,10,10,10,10,9,10,4,0.53
6472998,Potrero Hill,37.75882365,-122.4017722,$500.00 ,$600.00 ,"$2,000.00 ",,,1,$0.00 ,500,1125,5 months ago,,30,60,89,360,7,10/2/2015,8/31/2016,89,10,10,10,9,9,9,4,0.38
6898966,Potrero Hill,37.76260458,-122.3904754,$300.00 ,,,,$100.00 ,1,$0.00 ,3,1125,10 months ago,,30,54,84,359,18,7/6/2015,3/4/2017,100,10,10,10,10,10,9,1,0.85
9110686,Potrero Hill,37.75862794,-122.3900722,$300.00 ,,,,$35.00 ,1,$0.00 ,1,1125,15 months ago,,0,0,0,0,0,,,,,,,,,,1,
3522990,Potrero Hill,37.75465621,-122.4017312,$180.00 ,"$1,100.00 ",,,$100.00 ,1,$0.00 ,7,16,2 weeks ago,,0,0,0,0,2,7/4/2015,7/14/2016,100,10,10,10,10,9,10,1,0.09
14431644,Potrero Hill,37.76376363,-122.3897848,$99.00 ,,,$300.00 ,$50.00 ,1,$0.00 ,5,1125,4 weeks ago,,5,29,59,90,10,10/2/2016,3/25/2017,100,10,10,9,10,10,10,1,1.64
17435377,Potrero Hill,37.75053418,-122.4008462,$159.00 ,,,$400.00 ,$95.00 ,1,$0.00 ,2,1125,today,,13,43,43,43,2,3/15/2017,3/28/2017,90,10,10,10,10,9,9,1,2
8306923,Potrero Hill,37.7635173,-122.404503,$855.00 ,,,,,1,$0.00 ,2,7,18 months ago,,0,0,0,0,0,,,,,,,,,,1,
15024335,Potrero Hill,37.75927983,-122.3893786,$400.00 ,,,$300.00 ,$100.00 ,4,$75.00 ,2,1125,5 weeks ago,,19,49,79,110,4,10/7/2016,3/7/2017,95,10,10,10,10,9,9,1,0.67
4092288,Potrero Hill,37.75779703,-122.3984066,$128.00 ,$721.00 ,,,,2,$50.00 ,2,1125,3 weeks ago,,0,0,0,0,130,9/22/2014,3/13/2017,97,10,9,10,10,10,10,1,4.22
4358868,Potrero Hill,37.75985566,-122.3908297,$550.00 ,,"$6,500.00 ",$500.00 ,$150.00 ,4,$100.00 ,4,10,5 weeks ago,,28,58,88,271,5,3/5/2016,1/13/2017,100,10,10,10,10,10,9,2,0.38
1340875,Potrero Hill,37.75614636,-122.3992538,$154.00 ,$905.00 ,,$500.00 ,$150.00 ,1,$0.00 ,5,20,5 weeks ago,,0,0,0,239,21,7/28/2013,3/5/2017,92,9,9,9,10,9,9,1,0.47
10553960,Potrero Hill,37.75947511,-122.3928253,$75.00 ,,,,,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
17907804,Potrero Hill,37.76043757,-122.3890185,$105.00 ,,,,$40.00 ,1,$0.00 ,1,5,2 days ago,,0,4,7,7,0,,,,,,,,,,1,
918341,Potrero Hill,37.76369941,-122.3973549,$200.00 ,,,,$80.00 ,1,$0.00 ,1,14,today,,17,47,77,328,308,3/3/2013,3/31/2017,99,10,10,10,10,10,10,4,6.19
33578,Potrero Hill,37.76525619,-122.3973047,$200.00 ,,,,$80.00 ,1,$0.00 ,1,14,today,,10,37,67,342,438,9/21/2010,3/23/2017,99,10,10,10,10,10,10,4,5.51
10385405,Potrero Hill,37.76275252,-122.3883862,$500.00 ,,,,,1,$0.00 ,4,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
361230,Castro/Upper Market,37.76078926,-122.4344672,$270.00 ,,,"$1,000.00 ",$110.00 ,4,$35.00 ,30,365,2 months ago,,0,0,0,0,175,4/29/2012,1/4/2017,96,10,10,10,10,10,9,1,2.92
15615510,Castro/Upper Market,37.7630344,-122.4278078,$175.00 ,,,,,1,$0.00 ,7,1125,a week ago,,11,22,39,128,5,11/15/2016,3/11/2017,95,10,10,10,10,10,10,2,1.08
987637,Castro/Upper Market,37.76468073,-122.4289829,$150.00 ,"$1,500.00 ","$5,000.00 ",$250.00 ,$100.00 ,1,$0.00 ,30,180,a week ago,,0,0,0,239,36,5/6/2013,10/20/2016,98,10,10,10,10,10,9,1,0.76
3319159,Castro/Upper Market,37.76438216,-122.4304668,$150.00 ,,"$3,000.00 ",,$100.00 ,2,$20.00 ,30,1125,3 weeks ago,,0,14,17,17,14,1/21/2015,1/28/2017,94,10,9,10,10,10,10,3,0.52
8778716,Castro/Upper Market,37.76093644,-122.4403466,$90.00 ,,,,,1,$0.00 ,1,7,6 weeks ago,,0,0,0,0,4,2/29/2016,3/22/2016,90,9,9,10,10,10,9,2,0.3
1323983,Castro/Upper Market,37.76592214,-122.436431,$119.00 ,$995.00 ,,$100.00 ,$50.00 ,1,$30.00 ,1,99,3 weeks ago,,20,45,75,165,96,8/1/2013,3/20/2017,98,10,10,10,10,10,10,4,2.15
947147,Castro/Upper Market,37.76078505,-122.4356323,$200.00 ,"$1,200.00 ",,$300.00 ,,1,$0.00 ,6,14,23 months ago,,0,0,0,0,4,4/30/2013,8/12/2014,95,10,9,10,10,10,10,1,0.08
62347,Castro/Upper Market,37.76860159,-122.4323242,$180.00 ,,,,$60.00 ,4,$30.00 ,3,6,6 months ago,,0,0,0,85,4,7/2/2013,7/3/2015,100,10,9,10,10,10,9,1,0.09
8041262,Castro/Upper Market,37.75927194,-122.4315821,$480.00 ,,,$300.00 ,$150.00 ,1,$0.00 ,3,1125,2 weeks ago,,4,4,4,4,4,5/15/2016,2/26/2017,100,10,10,10,10,10,10,1,0.37
537133,Castro/Upper Market,37.75643125,-122.4341148,$105.00 ,,"$3,000.00 ",,$155.00 ,2,$50.00 ,30,1125,2 weeks ago,,0,0,7,282,3,10/16/2012,10/5/2016,100,10,10,10,9,10,9,25,0.06
1421774,Castro/Upper Market,37.7664988,-122.4360631,$135.00 ,,,,$59.00 ,2,$0.00 ,3,1125,3 weeks ago,,3,26,53,108,212,2/4/2014,3/29/2017,97,10,10,10,10,10,10,1,5.51
4567556,Castro/Upper Market,37.76306989,-122.4289384,$150.00 ,,,,,1,$0.00 ,1,1125,29 months ago,,0,0,0,0,0,,,,,,,,,,1,
1847762,Castro/Upper Market,37.7597974,-122.430435,$160.00 ,,,$450.00 ,$70.00 ,1,$0.00 ,2,20,4 months ago,,0,0,0,0,0,,,,,,,,,,1,
13857866,Castro/Upper Market,37.76165843,-122.4294346,$195.00 ,,,$350.00 ,$70.00 ,2,$70.00 ,1,60,today,,7,17,44,134,72,7/15/2016,3/25/2017,98,10,10,10,10,10,10,1,8.24
4060206,Castro/Upper Market,37.75820014,-122.4304867,$279.00 ,"$1,950.00 ","$6,500.00 ",$500.00 ,$80.00 ,1,$0.00 ,7,29,3 months ago,,0,0,20,110,0,,,,,,,,,,1,
5091663,Castro/Upper Market,37.75860035,-122.4311819,$150.00 ,,"$3,500.00 ",$300.00 ,$85.00 ,2,$0.00 ,2,30,today,,6,20,41,41,165,1/26/2015,3/25/2017,94,9,10,10,10,10,9,1,6.2
12522,Castro/Upper Market,37.76074548,-122.4303241,$79.00 ,,,,$10.00 ,1,$0.00 ,3,27,today,,0,2,13,13,322,1/14/2010,3/29/2017,98,10,10,10,10,10,10,1,3.66
